Turno;Curso;Unidade de execução;Turma;Inscritos no turno;Turnos com capacidade superior à capacidade das características das salas;Turno com inscrições superiores à capacidade das salas;Dia da Semana;Início;Fim;Slots;Características pedidas;Sala da aula;Lotação
L6096PL03;MIA;Projecto Final de Arquitectura;ARE4, ARE3;26;;;Qui;11:00:00;12:30:00;3;Arq 2;;
L6096PL03;MIA;Projecto Final de Arquitectura;ARE4, ARE3;26;;;Qui;09:30:00;11:00:00;3;Arq 2;;
L6096PL04;MIA;Projecto Final de Arquitectura;ARE6, ARE5;26;;;Ter;11:00:00;12:30:00;3;Arq 3;;
L6096PL04;MIA;Projecto Final de Arquitectura;ARE6, ARE5;26;;;Ter;09:30:00;11:00:00;3;Arq 3;;
L6096PL04;MIA;Projecto Final de Arquitectura;ARE6, ARE5;26;;;Qui;11:00:00;12:30:00;3;Arq 3;;
L6096PL04;MIA;Projecto Final de Arquitectura;ARE6, ARE5;26;;;Qui;09:30:00;11:00:00;3;Arq 3;;
L6096S05;MIA;Projecto Final de Arquitectura;ARE2, ARE1;22;;;Ter;13:00:00;14:30:00;3;Arq 1;;
L6096S06;MIA;Projecto Final de Arquitectura;ARE4, ARE3;28;;;Qua;11:00:00;12:30:00;3;Arq 2;;
L6096S06;MIA;Projecto Final de Arquitectura;ARE4, ARE3;28;;;Qua;09:30:00;11:00:00;3;Arq 2;;
L6096S07;MIA;Projecto Final de Arquitectura;ARE6, ARE5;24;;;Qui;08:00:00;09:30:00;3;Arq 3;;
L6098T01;MIA;Legislação em Arquitectura;ARE6, ARE5, ARE4, ARE3, ARE2, ARE1;35;;;Qui;16:00:00;17:30:00;3;Sala Aulas Mestrado Plus;;
L6098T01;MIA;Legislação em Arquitectura;ARE6, ARE5, ARE4, ARE3, ARE2, ARE1;35;;;Qui;14:30:00;16:00:00;3;Sala Aulas Mestrado Plus;;
L6099-1PL01;LS;Laboratório de Pesquisa Observacional;SB2;27;;;Qua;14:30:00;16:00:00;3;Sala de Aulas normal;;
L6099-1PL01;LS;Laboratório de Pesquisa Observacional;SB2;27;;;Qua;13:00:00;14:30:00;3;Sala de Aulas normal;;
L6099-1PL02;LS;Laboratório de Pesquisa Observacional;SB1;33;;;Sex;14:30:00;16:00:00;3;Sala de Aulas normal;;
L6099-1PL02;LS;Laboratório de Pesquisa Observacional;SB1;33;;;Sex;13:00:00;14:30:00;3;Sala de Aulas normal;;
L6099PL01;LS-PL;Laboratório de Pesquisa Observacional;S-PL-B1;27;;;Qua;19:30:00;21:00:00;3;Sala de Aulas normal;;
L6099PL01;LS-PL;Laboratório de Pesquisa Observacional;S-PL-B1;27;;;Qua;18:00:00;19:30:00;3;Sala de Aulas normal;;
L6102-1TP01;LS;Classes Sociais e Estratificação;SB1;38;;;Qua;14:30:00;16:00:00;3;Sala de Aulas normal;;
L6102-1TP01;LS;Classes Sociais e Estratificação;SB1;38;;;Qua;13:00:00;14:30:00;3;Sala de Aulas normal;;
L6102-1TP02;LS;Classes Sociais e Estratificação;SB2;29;;;Qui;14:30:00;16:00:00;3;Sala de Aulas normal;;
L6102-1TP02;LS;Classes Sociais e Estratificação;SB2;29;;;Qui;13:00:00;14:30:00;3;Sala de Aulas normal;;
L6102-2TP01;LSS-PL;Classes Sociais e Estratificação;SS-PL-B2, SS-PL-B1;52;;;Seg;18:00:00;19:30:00;3;Sala de Aulas normal;;
L6102-2TP01;LSS-PL;Classes Sociais e Estratificação;SS-PL-B2, SS-PL-B1;52;;;Seg;16:30:00;18:00:00;3;Sala de Aulas normal;;
L6102TP01;LS-PL;Classes Sociais e Estratificação;S-PL-B1;36;;;Qui;19:30:00;21:00:00;3;Sala de Aulas normal;;
L6102TP01;LS-PL;Classes Sociais e Estratificação;S-PL-B1;36;;;Qui;18:00:00;19:30:00;3;Sala de Aulas normal;;
L6103-1TP01;LS;Teorias Sociológicas Contemporâneas;SB1;42;;;Seg;16:00:00;17:30:00;3;Sala de Aulas normal;;
L6103-1TP01;LS;Teorias Sociológicas Contemporâneas;SB1;42;;;Seg;14:30:00;16:00:00;3;Sala de Aulas normal;;
L6103-1TP02;LS;Teorias Sociológicas Contemporâneas;SB2;32;;;Seg;16:00:00;17:30:00;3;Sala de Aulas normal;;
L6103-1TP02;LS;Teorias Sociológicas Contemporâneas;SB2;32;;;Seg;14:30:00;16:00:00;3;Sala de Aulas normal;;
L6103TP01;LS-PL;Teorias Sociológicas Contemporâneas;S-PL-B1;39;;;Sex;19:30:00;21:00:00;3;Sala de Aulas normal;;
L6103TP01;LS-PL;Teorias Sociológicas Contemporâneas;S-PL-B1;39;;;Sex;18:00:00;19:30:00;3;Sala de Aulas normal;;
L6105-1TP03;LS;Análise de Dados em Ciências Sociais: Modelos de Dependência;SB1;47;;;Ter;14:30:00;16:00:00;3;Sala de Aulas normal;;
L6105-1TP03;LS;Análise de Dados em Ciências Sociais: Modelos de Dependência;SB1;47;;;Ter;13:00:00;14:30:00;3;Sala de Aulas normal;;
L6105-1TP04;LS;Análise de Dados em Ciências Sociais: Modelos de Dependência;SB2;37;;;Ter;16:00:00;17:30:00;3;Sala de Aulas normal;;
L6105-1TP04;LS;Análise de Dados em Ciências Sociais: Modelos de Dependência;SB2;37;;;Ter;14:30:00;16:00:00;3;Sala de Aulas normal;;
L6105-2TP01;LCP;Análise de Dados em Ciências Sociais: Modelos de Dependência;CPB1;48;;;Qua;16:00:00;17:30:00;3;Sala de Aulas normal;;
L6105-2TP01;LCP;Análise de Dados em Ciências Sociais: Modelos de Dependência;CPB1;48;;;Qua;14:30:00;16:00:00;3;Sala de Aulas normal;;
L6105TP02;LS-PL;Análise de Dados em Ciências Sociais: Modelos de Dependência;S-PL-B1;37;;;Ter;19:30:00;21:00:00;3;Sala de Aulas normal;;
L6105TP02;LS-PL;Análise de Dados em Ciências Sociais: Modelos de Dependência;S-PL-B1;37;;;Ter;18:00:00;19:30:00;3;Sala de Aulas normal;;
L6119TP01;LCP;Instituições e Políticas Europeias;CPC1;27;;;Qui;14:30:00;16:00:00;3;Sala NEE;;
L6119TP01;LCP;Instituições e Políticas Europeias;CPC1;27;;;Qui;13:00:00;14:30:00;3;Sala NEE;;
L6120-2TP01;LCP, LS;Metodologias de Planeamento;CPC1, SC3, SC2, SC1;30;;;Qui;13:00:00;14:30:00;3;Laboratório de Informática;;
L6120-2TP01;LCP, LS;Metodologias de Planeamento;CPC1, SC3, SC2, SC1;30;;;Qui;11:00:00;12:30:00;3;Laboratório de Informática;;
L6121-2TP01;LCP, LS;Modernidade e Questão Social;CPC1, SC3, SC2, SC1;40;;;Qui;16:00:00;17:30:00;3;Sala de Aulas normal;;
L6121-2TP01;LCP, LS;Modernidade e Questão Social;CPC1, SC3, SC2, SC1;40;;;Qui;14:30:00;16:00:00;3;Sala de Aulas normal;;
L6121-3TP01;LSS-PL;Modernidade e Questão Social;SS-PL-A2, SS-PL-A1;60;;;Ter;19:30:00;21:00:00;3;Sala de Aulas normal;;
L6121-3TP01;LSS-PL;Modernidade e Questão Social;SS-PL-A2, SS-PL-A1;60;;;Ter;18:00:00;19:30:00;3;Sala de Aulas normal;;
L7001TP01;ISCTE-IUL;Management in International Organizations;CI-IBS1;39;;;Ter;14:30:00;16:00:00;3;Sala de Aulas normal;;
L7001TP01;ISCTE-IUL;Management in International Organizations;CI-IBS1;39;;;Ter;13:00:00;14:30:00;3;Sala de Aulas normal;;
LGOTP01;LGRH;Liderança e Governança Organizacional;GRHC1;51;;;Qua;11:00:00;12:30:00;3;Sala de Aulas normal;;
LGOTP01;LGRH;Liderança e Governança Organizacional;GRHC1;51;;;Qui;11:00:00;12:30:00;3;Sala de Aulas normal;;
M0108TP01;MCCTI;Comunicação Política (Ch);MCCTI-CP-A1;16;;;Seg;20:30:00;22:30:00;4;Sala Aulas Mestrado;;
M0117TP01;MCCTI;Práticas Discursivas;MCCTI-ICR-A1, MCCTI-CIC-A1;20;;;Qua;18:00:00;20:00:00;4;Sala Aulas Mestrado;;
M0117TP02;MCCTI;Práticas Discursivas;MCCTI-CP-A1, MCCTI-MJ-A1;36;;;Qua;18:00:00;20:00:00;4;Sala Aulas Mestrado;;
M0627TP01;MF;Investimentos (6ects);MFA1;34;;;Ter;16:00:00;17:30:00;3;Sala Aulas Mestrado Plus;;
M0627TP01;MF;Investimentos (6ects);MFA1;34;;;Qui;16:00:00;17:30:00;3;Sala Aulas Mestrado Plus;;
M0751TP01;MEA;História de África (Mea);MEAPRIA1;10;;;Qua;20:30:00;22:30:00;4;Sala Aulas Mestrado;;
M0751TP01;MEA;História de África (Mea);MEAPRIA1;10;;;Qua;18:00:00;20:00:00;4;Sala Aulas Mestrado;;
M0784TP02;MEA;Planeamento, Gestão e Avaliação de Programas e de Projectos;MEAGDCA1;9;;;Qua;20:30:00;22:30:00;4;Sala Aulas Mestrado;;
M0784TP02;MEA;Planeamento, Gestão e Avaliação de Programas e de Projectos;MEAGDCA1;9;;;Qua;18:00:00;20:00:00;4;Sala Aulas Mestrado;;
M0825-1TP01;MEU, MHMC;História das Cidades e das Formas Urbanas;MHMCCPA1;6;;;Ter;18:00:00;20:00:00;4;Sala Aulas Mestrado;;
M0832TP01;MEECult, MGEC;Museus e História Contemporânea;MGEC-M-B1, MEEC-M-B1;5;;;Qui;20:30:00;22:30:00;4;Sala Aulas Mestrado;;
M1503TP01;MGE;Métodos Quantitativos;MGEA2;5;;;Qua;11:00:00;12:30:00;3;Sala Aulas Mestrado Plus;;
M1503TP01;MGE;Métodos Quantitativos;MGEA2;5;;;Sex;08:00:00;09:30:00;3;Laboratório de Informática;;
M1503TP02;MGE;Métodos Quantitativos;MGEA1;53;;;Seg;11:00:00;12:30:00;3;Laboratório de Informática;;
M1503TP02;MGE;Métodos Quantitativos;MGEA1;53;;;Qua;09:30:00;11:00:00;3;Sala Aulas Mestrado Plus;;
M1617TP01;MGST;Análise de Projectos de Investimento;MGSTA1;24;;;Qua;11:00:00;12:30:00;3;Sala Aulas Mestrado;;
M1617TP01;MGST;Análise de Projectos de Investimento;MGSTA1;24;;;Qui;11:00:00;12:30:00;3;Sala Aulas Mestrado;;
M1905TP01;MCTRL;Administração de Pessoal;MCTRLA1;14;;;Qua;20:30:00;22:30:00;4;Sala Aulas Mestrado;;
M2405TP01;MF;Opções Financeiras;MFA1;36;;;Seg;14:30:00;16:00:00;3;Sala Aulas Mestrado Plus;;
M2405TP01;MF;Opções Financeiras;MFA1;36;;;Qui;14:30:00;16:00:00;3;Sala Aulas Mestrado Plus;;
M2421TP01;MMF;Derivados e Gestão de Riscos;MMFA1;4;;;Sáb;11:00:00;12:45:00;4;Sala Aulas Mestrado;;
M2512TP02;MAP;Estado e Administração Pública;MAPA1;44;;;Qua;18:00:00;20:00:00;4;Sala Aulas Mestrado;;
M2712TP01;MC;Fiscalidade Empresarial;MContA1;36;;;Qui;11:00:00;12:30:00;3;Sala Aulas Mestrado;;
M2712TP01;MC;Fiscalidade Empresarial;MContA1;36;;;Sex;11:00:00;12:30:00;3;Sala Aulas Mestrado;;
M3504TP01;ME;Métodos Econométricos;MEA1;25;;;Qua;14:30:00;16:00:00;3;Laboratório de Informática;;
M3504TP01;ME;Métodos Econométricos;MEA1;25;;;Qua;16:00:00;17:30:00;3;Laboratório de Informática;;
M3505TP01;MG;Análise de Dados (2.º Ciclo);MGA1;39;;;Seg;11:00:00;12:30:00;3;Laboratório de Informática;;
M3505TP01;MG;Análise de Dados (2.º Ciclo);MGA1;39;;;Qua;11:00:00;12:30:00;3;Sala Aulas Mestrado;;
M3505TP02;MG;Análise de Dados (2.º Ciclo);MGA2;36;;;Seg;09:30:00;11:00:00;3;Laboratório de Informática;;
M3505TP02;MG;Análise de Dados (2.º Ciclo);MGA2;36;;;Qua;11:00:00;12:30:00;3;Sala Aulas Mestrado;;
M3505TP03;MG;Análise de Dados (2.º Ciclo);MGA3;40;;;Seg;11:00:00;12:30:00;3;Sala Aulas Mestrado;;
M3505TP03;MG;Análise de Dados (2.º Ciclo);MGA3;40;;;Qua;11:00:00;12:30:00;3;Laboratório de Informática;;
M3505TP04;MG;Análise de Dados (2.º Ciclo);MGA4;37;;;Qua;11:00:00;12:30:00;3;Sala Aulas Mestrado;;
M3505TP04;MG;Análise de Dados (2.º Ciclo);MGA4;37;;;Qui;11:00:00;12:30:00;3;Laboratório de Informática;;
M4310T01;METI, MEI;Programação Avançada;METI-PLA1, METIA1, MEI-SIGCB1, MEI-MB1, MEI-SIGCA1, MEI-MA1;32;;;Seg;18:00:00;19:30:00;3;Sala Aulas Mestrado;;
M4310TP02;METI, MEI;Programação Avançada;METI-PLA1, METIA1, MEI-SIGCB1, MEI-MB1, MEI-SIGCA1, MEI-MA1;34;;;Ter;18:00:00;19:30:00;3;Laboratório de Informática;;
M4315T01;METI, MEI;Comunicação em Multimédia;METIB1, MEI-SIGCB1, MEI-MB1;36;;;Seg;21:00:00;22:30:00;3;Sala Aulas Mestrado;;
M4315T01;METI, MEI;Comunicação em Multimédia;METIB1, MEI-SIGCB1, MEI-MB1;36;;;Seg;19:30:00;21:00:00;3;Sala Aulas Mestrado;;
M4316PL03;METI, MEI;Processamento de Sinal Multimédia;METIA1;27;;;Seg;11:00:00;12:30:00;3;Lab ISTA;;
M4316PL04;METI, MEI;Processamento de Sinal Multimédia;METI-PLA1, MEI-SIGCB1, MEI-MB1;31;;;Seg;21:00:00;22:30:00;3;Lab ISTA;;
M4316T01;METI, MEI;Processamento de Sinal Multimédia;METIA1;27;;;Seg;09:30:00;11:00:00;3;Sala Aulas Mestrado;;
M4316T02;METI, MEI;Processamento de Sinal Multimédia;METI-PLA1, MEI-SIGCB1, MEI-MB1;31;;;Seg;19:30:00;21:00:00;3;Sala Aulas Mestrado;;
M4502TP01;MHMC;Diplomacia e Política Externa no Antigo Regime;MHMCRIA1;5;;;Ter;18:00:00;20:00:00;4;Sala Aulas Mestrado;;
M4705T01;MEI;Aprendizagem Automática;MEI-SIGCA1, MEI-MA1;50;;;Qui;21:00:00;22:30:00;3;Anfiteatro aulas;;
M4705T01;MEI;Aprendizagem Automática;MEI-SIGCA1, MEI-MA1;50;;;Qui;19:30:00;21:00:00;3;Anfiteatro aulas;;
M5500TP01;MM;Estratégia de Marketing;MMA2;35;;;Seg;11:00:00;12:30:00;3;Sala Aulas Mestrado Plus;;
M5500TP01;MM;Estratégia de Marketing;MMA2;35;;;Qua;11:00:00;12:30:00;3;Sala Aulas Mestrado Plus;;
M5500TP02;MM;Estratégia de Marketing;MMA1;36;;;Qua;09:30:00;11:00:00;3;Sala Aulas Mestrado Plus;;
M5500TP02;MM;Estratégia de Marketing;MMA1;36;;;Qui;09:30:00;11:00:00;3;Sala Aulas Mestrado Plus;;
M6800-1TP01;MEPP, MPP;Estado, Economia e Políticas Públicas;MEPPA1, MPPA1;23;;;Ter;18:00:00;20:00:00;4;Sala Aulas Mestrado;;
M6904TP01;MESS;Seminário I: Economia Social e Solidária e Debates Conceptuais;MESSA1;12;;;Seg;20:00:00;22:00:00;4;Sala Aulas Mestrado;;
M6904TP01;MESS;Seminário I: Economia Social e Solidária e Debates Conceptuais;MESSA1;12;;;Seg;18:00:00;20:00:00;4;Sala Aulas Mestrado;;
M7026-1TP01;MCTRL, MS;Sociologia do Trabalho e do Emprego;MSocA1, MSA1, MCTRLA1;29;;;Seg;18:00:00;20:00:00;4;Sala Aulas Mestrado;;
M7200TP01;MESS;Estratégias Empresariais e Instrumentos de Gestão na Economia Solidária;MESSA1;12;;;Ter;20:00:00;22:00:00;4;Sala Aulas Mestrado;;
M7200TP01;MESS;Estratégias Empresariais e Instrumentos de Gestão na Economia Solidária;MESSA1;12;;;Ter;18:00:00;20:00:00;4;Sala Aulas Mestrado;;
M7403TP03;MPCPCJR, MPCPM, MPSS;Psicologia Comunitária;MPSSA1, MPCPMB1, MPCPCJRA1;45;;;Ter;20:00:00;22:00:00;4;Sala Aulas Mestrado;;
M7403TP03;MPCPCJR, MPCPM, MPSS;Psicologia Comunitária;MPSSA1, MPCPMB1, MPCPCJRA1;45;;;Ter;18:00:00;20:00:00;4;Sala Aulas Mestrado;;
M7606TP01;MMF;Econometria dos Mercados Financeiros;MMFB1;1;;;Sáb;09:00:00;10:45:00;4;Laboratório de Informática;;
M7606TP01;MMF;Econometria dos Mercados Financeiros;MMFB1;1;;;Sáb;11:00:00;12:45:00;4;Laboratório de Informática;;
M7622TP01;MHMC;Culturas Urbanas/ Culturas Populares;MHMCPCCA1, MHMCCPA1;13;;;Qua;18:00:00;20:00:00;4;Sala Aulas Mestrado;;
M8062TP01;MS;Instituições nas Sociedades Contemporâneas;MSocA1, MSA1;28;;;Ter;20:30:00;22:30:00;4;Sala Aulas Mestrado;;
M8065-2TP01;MS;Desigualdades Sociais Contemporâneas;MSocA1, MSA1;24;;;Ter;18:00:00;20:00:00;4;Sala Aulas Mestrado;;
M8065TP01;MES, MPP, MSS;Desigualdades Sociais Contemporâneas;MPPA1, MSSA1, MESA1;76;;;Qui;18:00:00;20:00:00;4;Sala Aulas Mestrado;;
M8099TP01;MCTRL, MCCTI, MPP, MS;Sociologia das Profissões (2.º Ciclo);MSocA1, MPPA1, MSA1;7;;;Qua;18:00:00;20:00:00;4;Sala Aulas Mestrado;;
M8106TP01;MAE, MCP, MCTRL, MCCTI, MES, MEECult, MEA, MEInt, MGEC, MPP, MSS, MS;Análise de Arquivos e de Outras Fontes Documentais;MEAPRIA1, MEAGDCA1, MSocB1, MPPB1, MCPB1, MAEB1, MEIB1, MSB1, MSSB1, MCTRLB1, MESB1;37;;;Qui;18:00:00;20:00:00;4;Sala Aulas Mestrado;;
M8109-6TP01;MED;Pesquisa de Terreno;MEDDSB1, MEDDLDMB1;19;;;Ter;20:30:00;22:30:00;4;Sala Aulas Mestrado;;
M8109TP01;MAE, MCP, MCTRL, MCCTI, MES, MEECult, MEA, MEInt, MGEC, MPP, MSS, MS;Pesquisa de Terreno;MEAPRIA1, MEAGDCA1, MEEC-PPC-B1, MEEC-GC-B1, MEEC-M-B1, MEEC-EIC-B1, MCTRLB1, MESB1;26;;;Ter;18:00:00;20:00:00;4;Sala Aulas Mestrado;;
M8109TP02;MAE, MCP, MCTRL, MCCTI, MES, MEECult, MEA, MEInt, MGEC, MPP, MSS, MS;Pesquisa de Terreno;MSocB1, MPPB1, MCPB1, MAEB1, MEIB1, MSB1, MSSB1;35;;;Qua;18:00:00;20:00:00;4;Sala Aulas Mestrado;;
M8115-1T01;METI, MEI, MIA;Som e Vídeo para Multimédia;ARE6, ARE5, ARE4, ARE3, ARE2, ARE1, METI-PLA1, METIA1, MEI-MB1, MEI-MA1;37;;;Qua;18:00:00;19:30:00;3;Sala Aulas Mestrado;;
M8115-1T01;METI, MEI, MIA;Som e Vídeo para Multimédia;ARE6, ARE5, ARE4, ARE3, ARE2, ARE1, METI-PLA1, METIA1, MEI-MB1, MEI-MA1;37;;;Qua;19:30:00;21:00:00;3;Sala Aulas Mestrado;;
M8116T01;METI, MEI;Animação por Computador;MEI-SIGCB1, MEI-SIGCA1, MEI-MA1;27;;;Ter;21:00:00;22:30:00;3;Laboratório de Informática;;
M8116T01;METI, MEI;Animação por Computador;MEI-SIGCB1, MEI-SIGCA1, MEI-MA1;27;;;Ter;19:30:00;21:00:00;3;Laboratório de Informática;;
M8117TPLSTP01;MEI;Simulação de Sistemas Sociais;MEI-SIGCA1, MEI-MA1;55;;;Seg;21:00:00;22:30:00;3;Sala Aulas Mestrado;;
M8117TPLSTP01;MEI;Simulação de Sistemas Sociais;MEI-SIGCA1, MEI-MA1;55;;;Seg;19:30:00;21:00:00;3;Sala Aulas Mestrado;;
M8118T01;MEI;Programação 3D;MEI-MB1, MEI-MA1;29;;;Sex;18:00:00;19:30:00;3;Laboratório de Informática;;
M8118T01;MEI;Programação 3D;MEI-MB1, MEI-MA1;29;;;Sex;19:30:00;21:00:00;3;Laboratório de Informática;;
M8136TP01;MG;Estratégia Financeira da Empresa;MGA1;39;;;Ter;08:00:00;09:30:00;3;Sala Aulas Mestrado;;
M8136TP01;MG;Estratégia Financeira da Empresa;MGA1;39;;;Qua;08:00:00;09:30:00;3;Sala Aulas Mestrado;;
M8136TP02;MG;Estratégia Financeira da Empresa;MGA3;40;;;Ter;09:30:00;11:00:00;3;Sala Aulas Mestrado;;
M8136TP02;MG;Estratégia Financeira da Empresa;MGA3;40;;;Qui;08:00:00;09:30:00;3;Sala Aulas Mestrado;;
M8136TP03;MG;Estratégia Financeira da Empresa;MGA2;36;;;Qua;09:30:00;11:00:00;3;Sala Aulas Mestrado;;
M8136TP03;MG;Estratégia Financeira da Empresa;MGA2;36;;;Qui;11:00:00;12:30:00;3;Sala Aulas Mestrado;;
M8136TP04;MG;Estratégia Financeira da Empresa;MGA4;37;;;Qui;09:30:00;11:00:00;3;Sala Aulas Mestrado;;
M8136TP04;MG;Estratégia Financeira da Empresa;MGA4;37;;;Sex;09:30:00;11:00:00;3;Sala Aulas Mestrado;;
M8205TP03;MAE, MCP, MCTRL, MCCTI, MES, MEECult, MEA, MEInt, MGEC, MPP, MPSO, MSS, MS;Métodos Avançados de Análise de Dados;MPSOA4, MPSOA2, MSB1, MSSB1, MESB1;48;;;Ter;14:00:00;16:00:00;4;Sala Aulas Mestrado;;
M8205TP04;MAE, MCP, MCTRL, MCCTI, MES, MEECult, MEA, MEInt, MGEC, MPP, MPSO, MSS, MS;Métodos Avançados de Análise de Dados;MEAPRIA1, MEAGDCA1, MPSOA3, MPSOA1;42;;;Qui;11:00:00;13:00:00;4;Sala Aulas Mestrado;;
M8206TP01;MPSO;Diagnóstico e Intervenção Social e Organizacional;MPSOA3, MPSOA1;43;;;Ter;11:00:00;13:00:00;4;Sala Aulas Mestrado;;
M8206TP01;MPSO;Diagnóstico e Intervenção Social e Organizacional;MPSOA3, MPSOA1;43;;;Ter;09:00:00;11:00:00;4;Sala Aulas Mestrado;;
M8206TP02;MPSO;Diagnóstico e Intervenção Social e Organizacional;MPSOA4, MPSOA2;40;;;Sex;16:00:00;18:00:00;4;Sala Aulas Mestrado;;
M8206TP02;MPSO;Diagnóstico e Intervenção Social e Organizacional;MPSOA4, MPSOA2;40;;;Sex;14:00:00;16:00:00;4;Sala Aulas Mestrado;;
M8213TP01;MPSO;Psicologia Social Comunitária (M);MPSOA4, MPSOA3, MPSOA2, MPSOA1;46;;;Qua;16:00:00;18:00:00;4;Sala Aulas Mestrado;;
M8213TP01;MPSO;Psicologia Social Comunitária (M);MPSOA4, MPSOA3, MPSOA2, MPSOA1;46;;;Qua;14:00:00;16:00:00;4;Sala Aulas Mestrado;;
M8215TP01;MPSO;Psicologia Social do Consumo e da Comunicação;MPSOA4, MPSOA3, MPSOA2, MPSOA1;48;;;Qui;14:00:00;16:00:00;4;Sala Aulas Mestrado;;
M8217TP01;MPSO;Psicologia Organizacional;MPSOA3, MPSOA1;41;;;Qua;11:00:00;13:00:00;4;Sala Aulas Mestrado;;
M8217TP01;MPSO;Psicologia Organizacional;MPSOA3, MPSOA1;41;;;Qua;09:00:00;11:00:00;4;Sala Aulas Mestrado;;
M8217TP02;MPSO;Psicologia Organizacional;MPSOA4, MPSOA2;39;;;Qua;16:00:00;18:00:00;4;Sala Aulas Mestrado;;
M8217TP02;MPSO;Psicologia Organizacional;MPSOA4, MPSOA2;39;;;Qua;14:00:00;16:00:00;4;Sala Aulas Mestrado;;
M8226TP01;MPSO;Concepção e Avaliação de Projectos;MPSOA3, MPSOA1;40;;;Seg;11:00:00;13:00:00;4;Sala Aulas Mestrado;;
M8226TP01;MPSO;Concepção e Avaliação de Projectos;MPSOA3, MPSOA1;40;;;Seg;09:00:00;11:00:00;4;Sala Aulas Mestrado;;
M8226TP02;MPSO;Concepção e Avaliação de Projectos;MPSOA4, MPSOA2;42;;;Seg;16:00:00;18:00:00;4;Sala Aulas Mestrado;;
M8226TP02;MPSO;Concepção e Avaliação de Projectos;MPSOA4, MPSOA2;42;;;Seg;14:00:00;16:00:00;4;Sala Aulas Mestrado;;
M8263TP01;MAE, MCP, MCTRL, MCCTI, MES, MEECult, MEA, MEInt, MGEC, MHMC, MPP, MSS, MS;História Oral;MEAPRIA1, MEAGDCA1, MSocB1, MPPB1, MCPB1, MAEB1, MEIB1, MSB1, MHMCRIB1, MHMCRIA1, MHMCPCCB1, MHMCPCCA1, MHMCCPB1, MHMCCPA1, MHMCB1, MSSB1, MCTRLB1, MESB1;25;;;Seg;18:00:00;20:00:00;4;Sala Aulas Mestrado;;
M8264TP01;MAE, MCP, MCTRL, MCCTI, MES, MEECult, MEA, MEInt, MGEC, MHMC, MPP, MSS, MS;História e Imagem;MEAPRIA1, MEAGDCA1, MSocB1, MPPB1, MCPB1, MAEB1, MEIB1, MSB1, MHMCRIB1, MHMCRIA1, MHMCPCCB1, MHMCPCCA1, MHMCCPB1, MHMCCPA1, MHMCB1, MSSB1, MCTRLB1, MESB1;31;;;Seg;18:00:00;20:00:00;4;Sala Aulas Mestrado;;
M8301TP01;MEInt, MHMC;Nacionalismo e Etnicidade no Sistema Internacional;MHMCRIA1, MHMCPCCA1, MEIA1;49;;;Ter;20:30:00;22:30:00;4;Sala Aulas Mestrado;;
M8318TP01;MGI;Métodos de Investigação em Gestão Internacional;MGIA1;38;;;Ter;18:00:00;20:30:00;5;Sala Aulas Mestrado Plus;;
M8329TP01;MMF;Fundamentos de Economia;MMFA1;3;;;Sex;19:30:00;21:15:00;4;Sala Aulas Mestrado;;
M8337TP01;MMF;Teoria da Medida;MMFA1;15;;;Sex;17:30:00;19:15:00;4;Sala Aulas Mestrado;;
M8337TP01;MMF;Teoria da Medida;MMFA1;15;;;Sáb;09:00:00;10:45:00;4;Sala Aulas Mestrado;;
M8345TP01;MM;Gestão de Marcas;MMA2;36;;;Seg;08:00:00;09:30:00;3;Sala Aulas Mestrado Plus;;
M8345TP01;MM;Gestão de Marcas;MMA2;36;;;Qua;13:00:00;14:30:00;3;Sala Aulas Mestrado Plus;;
M8345TP02;MM;Gestão de Marcas;MMA1;36;;;Seg;09:30:00;11:00:00;3;Sala Aulas Mestrado Plus;;
M8345TP02;MM;Gestão de Marcas;MMA1;36;;;Qui;11:00:00;12:30:00;3;Sala Aulas Mestrado Plus;;
M8375S01;MCP;Dissertação em Ciência Política;MCPB1;21;;;Qua;18:00:00;20:00:00;4;Sala Aulas Mestrado;;
M8382TP01;METI;Gestão Financeira de Empresas e Projectos I;METIA1;27;;;Qui;11:00:00;12:30:00;3;Sala Aulas Mestrado;;
M8382TP01;METI;Gestão Financeira de Empresas e Projectos I;METIA1;27;;;Qui;09:30:00;11:00:00;3;Sala Aulas Mestrado;;
M8382TP02;METI;Gestão Financeira de Empresas e Projectos I;METI-PLA1;63;;;Qui;19:30:00;21:00:00;3;Sala Aulas Mestrado;;
M8382TP02;METI;Gestão Financeira de Empresas e Projectos I;METI-PLA1;63;;;Qui;18:00:00;19:30:00;3;Sala Aulas Mestrado;;
M8390TP05;METI;Inteligência e Gestão de Redes e Serviços;METIA1;29;;;Qua;11:00:00;12:30:00;3;Sala Aulas Mestrado;;
M8390TP05;METI;Inteligência e Gestão de Redes e Serviços;METIA1;29;;;Qua;09:30:00;11:00:00;3;Sala Aulas Mestrado;;
M8390TP06;METI;Inteligência e Gestão de Redes e Serviços;METI-PLA1;40;;;Qua;19:30:00;21:00:00;3;Sala Aulas Mestrado;;
M8390TP06;METI;Inteligência e Gestão de Redes e Serviços;METI-PLA1;40;;;Qua;18:00:00;19:30:00;3;Sala Aulas Mestrado;;
M8400TS01;METI, MEI;Profissão, Ética e Sociedade;METIB2;4;;;Qui;14:30:00;16:00:00;3;Sala Aulas Mestrado;;
